gene_id,gene_name,count
YFL012W,YFL012W,18
YFL011W,HXT10,11
YFL010W-A,AUA1,2139
YFL010C,WWM1,5869
YFL009W,CDC4,3481
YFL008W,SMC1,1736
YFL007W,BLM10,11488
YFL005W,SEC4,2362
RUF20,RUF20,436
YFL004W,VTC2,13861
YFL003C,MSH4,119
tN(GUU)F,tN(GUU)F,11
YFL002W-B,YFL002W-B,0
YFL002W-A,YFL002W-A,5
YFL002C,SPB4,2065
YFL001W,DEG1,1644
YFR001W,LOC1,1444
YFR002W,NIC96,5792
YFR003C,YPI1,693
YFR004W,RPN11,3698
YFR005C,SAD1,1217
YFR006W,YFR006W,4139
tF(GAA)F,tF(GAA)F,3
YFR007W,YFH7,810
YFR008W,FAR7,145
tG(GCC)F1,tG(GCC)F1,2
YFR009W,GCN20,7323
YFR009W-A,YFR009W-A,0
YFR010W,UBP6,4622
YFR010W-A,YFR010W-A,1
YFR011C,AIM13,672
tY(GUA)F1,tY(GUA)F1,0
YFR012W,YFR012W,63
YFR012W-A,YFR012W-A,32
YFR013W,IOC3,2632
YFR014C,CMK1,809
YFR015C,GSY1,868
YFR016C,YFR016C,1009
tG(GCC)F2,tG(GCC)F2,15
YFR017C,YFR017C,255
YFR018C,YFR018C,2418
YFR019W,FAB1,3429
tS(GCU)F,tS(GCU)F,2
YFR020W,YFR020W,434
YFR021W,ATG18,2001
YFR022W,ROG3,630
RUF22,RUF22,0
YFR023W,PES4,39
YFR024C-A,LSB3,3828
YFR025C,HIS2,2000
tA(AGC)F,tA(AGC)F,3
YFR026C,ULI1,55
YFR027W,ECO1,243
YFR028C,CDC14,4264
tY(GUA)F2,tY(GUA)F2,1
YFR029W,PTR3,1942
YFR030W,MET10,14203
YFR031C,SMC2,937
YFR031C-A,RPL2A,81015
RUF23,RUF23,4
YFR032C,RRT5,55
YFR032C-A,RPL29,10664
YFR032C-B,YFR032C-B,29
YFR033C,QCR6,4584
YFR034C,PHO4,1145
YFR034W-A,YFR034W-A,1
YFR035C,YFR035C,204
tK(CUU)F,tK(CUU)F,0
YFR036W,CDC26,614
YFR036W-A,YFR036W-A,21
YFR037C,RSC8,3530
YFR038W,IRC5,2345
YFR039C,YFR039C,1074
YFR040W,SAP155,3092
YFR041C,ERJ5,572
YFR042W,KEG1,1066
YFR043C,IRC6,677
YFR044C,DUG1,16243
YFR045W,YFR045W,797
YFR046C,CNN1,388
YFR047C,BNA6,1850
YFR048W,RMD8,1461
YFR049W,YMR31,1265
YFR050C,PRE4,6298
YFR051C,RET2,14065
YFR052W,RPN12,4033
YFR052C-A,YFR052C-A,345
YFR053C,HXK1,4851
YFR054C,YFR054C,23
YFR056C,YFR056C,49
YFR055W,IRC7,4741
YFR057W,YFR057W,0
YAL069W,YAL069W,1
YAL068W-A,YAL068W-A,0
YAL068C,PAU8,17
YAL067W-A,YAL067W-A,1
YAL067C,SEO1,277
YAL066W,YAL066W,4
YAL065C,YAL065C,38
YAL064W-B,YAL064W-B,107
YAL064C-A,YAL064C-A,168
YAL064W,YAL064W,9
YAL063C-A,YAL063C-A,39
YAL063C,FLO9,472
YAL062W,GDH3,731
YAL061W,BDH2,858
YAL060W,BDH1,4306
YAL059C-A,YAL059C-A,1
YAL059W,ECM1,534
YAL058W,CNE1,1599
YAL056C-A,YAL056C-A,25
YAL056W,GPB2,1765
YAL055W,PEX22,93
YAL054C,ACS1,702
YAL053W,FLC2,8736
YAL051W,OAF1,2829
YAL049C,AIM2,3185
YAL048C,GEM1,987
YAL047W-A,YAL047W-A,0
YAL047C,SPC72,768
YAL046C,AIM1,642
YAL045C,YAL045C,5
YAL044W-A,YAL044W-A,91
YAL044C,GCV3,2674
YAL043C,PTA1,5561
YAL042C-A,YAL042C-A,0
YAL042W,ERV46,7911
YAL041W,CDC24,3463
YAL040C,CLN3,9732
YAL039C,CYC3,1599
YAL038W,CDC19,312633
YAL037C-B,YAL037C-B,699
YAL037C-A,YAL037C-A,39
YAL037W,YAL037W,114
YAL036C,RBG1,3956
YAL035W,FUN12,31507
YAL034C-B,YAL034C-B,465
YAL034W-A,MTW1,143
YAL034C,FUN19,1015
YAL033W,POP5,802
YAL032C,PRP45,1127
YAL031W-A,YAL031W-A,13
YAL031C,GIP4,1585
YAL030W,SNC1,772
YAL029C,MYO4,6615
YAL028W,FRT2,291
YAL027W,SAW1,418
YAL026C-A,YAL026C-A,356
YAL026C,DRS2,5167
HRA1,HRA1,3
YAL025C,MAK16,2100
YAL024C,LTE1,1730
YAL023C,PMT2,34385
YAL022C,FUN26,3382
YAL021C,CCR4,11456
YAL020C,ATS1,484
YAL019W-A,YAL019W-A,1
YAL019W,FUN30,6036
YAL018C,YAL018C,23
YAL017W,PSK1,3599
YAL016C-B,YAL016C-B,10
YAL016C-A,YAL016C-A,5
YAL016W,TPD3,6590
YAL015C,NTG1,636
YAL014C,SYN8,1622
YAL013W,DEP1,2155
YAL012W,CYS3,53737
YAL011W,SWC3,568
YAL010C,MDM10,1268
YAL009W,SPO7,715
YAL008W,FUN14,261
YAL007C,ERP2,5504
tP(UGG)A,tP(UGG)A,4
YAL005C,SSA1,20428
YAL004W,YAL004W,0
YAL003W,EFB1,47057
snR18,snR18,544
YAL002W,VPS8,2502
YAL001C,TFC3,1001
YAR002W,NUP60,4707
YAR002C-A,ERP1,5825
YAR003W,SWD1,1474
YAR007C,RFA1,5259
YAR008W,SEN34,375
YAR009C,YAR009C,1502
YAR010C,YAR010C,29
tA(UGC)A,tA(UGC)A,2
YAR014C,BUD14,3269
YAR015W,ADE1,2827
YAR018C,KIN3,1560
YAR019C,CDC15,1745
YAR019W-A,YAR019W-A,2
YAR020C,PAU7,46
YAR023C,YAR023C,141
tL(CAA)A,tL(CAA)A,28
tS(AGA)A,tS(AGA)A,3
YAR027W,UIP3,1407
YAR028W,YAR028W,486
YAR029W,YAR029W,48
YAR030C,YAR030C,33
YAR031W,PRM9,241
YAR033W,MST28,313
YAR035W,YAT1,345
YAR035C-A,YAR035C-A,4
YAR042W,SWH1,4638
YAR047C,YAR047C,0
YAR050W,FLO1,243
YAR053W,YAR053W,10
YAR060C,YAR060C,0
YAR061W,YAR061W,0
YAR064W,YAR064W,47
YAR066W,YAR066W,1
YAR068W,YAR068W,16
YAR069C,YAR069C,0
YAR070C,YAR070C,8
YAR071W,PHO11,2379
YAR073W,IMD1,17
YAR075W,YAR075W,37
tP(UGG)Q,tP(UGG)Q,46
Q0010,Q0010,8
Q0017,Q0017,0
Q0020,Q0020,96
tW(UCA)Q,tW(UCA)Q,0
Q0032,Q0032,28
Q0045,COX1,8596
Q0060,AI3,259
Q0050,AI1,20167
Q0055,AI2,32210
Q0070,AI5_ALPHA,14
Q0065,AI4,103
Q0075,AI5_BETA,154
Q0080,ATP8,40
Q0085,ATP6,1443
Q0092,Q0092,0
tE(UUC)Q,tE(UUC)Q,5
Q0120,BI4,607
Q0110,BI2,37
Q0115,BI3,12
Q0105,COB,13071
Q0130,OLI1,28881
tS(UGA)Q2,tS(UGA)Q2,29
Q0140,VAR1,66
Q0142,Q0142,4
Q0143,Q0143,9
Q0144,Q0144,0
Q0158,Q0158,101
Q0160,SCEI,2701
tT(UGU)Q1,tT(UGU)Q1,0
tC(GCA)Q,tC(GCA)Q,0
tH(GUG)Q,tH(GUG)Q,15
Q0182,Q0182,119
tL(UAA)Q,tL(UAA)Q,0
tQ(UUG)Q,tQ(UUG)Q,5
tK(UUU)Q,tK(UUU)Q,31
tR(UCU)Q1,tR(UCU)Q1,5
tG(UCC)Q,tG(UCC)Q,0
tD(GUC)Q,tD(GUC)Q,10
tS(GCU)Q1,tS(GCU)Q1,7
tR(ACG)Q2,tR(ACG)Q2,0
tA(UGC)Q,tA(UGC)Q,35
tI(GAU)Q,tI(GAU)Q,0
tY(GUA)Q,tY(GUA)Q,28
tN(GUU)Q,tN(GUU)Q,5
tM(CAU)Q1,tM(CAU)Q1,9
Q0250,COX2,13308
Q0255,Q0255,207
tF(GAA)Q,tF(GAA)Q,7
tT(UAG)Q2,tT(UAG)Q2,24
tV(UAC)Q,tV(UAC)Q,2
Q0275,COX3,17817
tM(CAU)Q2,tM(CAU)Q2,0
Q0285,Q0285,6
Q0297,Q0297,0
